,session,scan_idx,unit_id,pt_root_id,n_pre,n_post,pt_x,pt_y,pt_z,horizontal_dist,Vertical_dist,soma_dist,pref_ori,pref_dir,gOSI,gDSI,cc_abs,cc_max,cc_norm,OSI,DSI,readout_loc_x,readout_loc_y,pt_position,classification_system,cell_type,status_dendrite,status_axon,strategy_dendrite,strategy_axon
86,6,7,6509,864691135640672571,2,11,719.424,711.616,810.92,55.925345095046126,86.336,102.86665698854999,163.15546,163.15546,0.110657,0.0780043,0.446794,0.732939,0.6095923,0.21369317,0.16136128,-0.1673137,-0.10699409,[179856 177904  20273],excitatory_neuron,L4c,True,True,dendrite_extended,axon_partially_extended
87,6,7,6511,864691135106305869,3,4,736.96,702.848,849.32,16.730218886792844,95.104,96.56433627380245,96.27051,276.2705,0.627699,0.0664851,0.670756,0.790211,0.84883153,0.86955166,0.11460495,-0.17116868,-0.083700955,[184240 175712  21233],excitatory_neuron,L4c,True,True,dendrite_clean,axon_partially_extended
88,6,7,6537,864691135617440105,1,3,675.264,710.976,730.52,147.3887227164955,86.976,171.1381318117035,130.13518,310.1352,0.249964,0.0787926,0.441496,0.541116,0.815899,0.48480344,0.20398791,-0.16389942,-0.09808135,[168816 177744  18263],excitatory_neuron,L4c,True,True,dendrite_extended,axon_partially_extended
89,6,7,6545,864691135293678006,4,8,700.736,707.264,842.92,53.15206803126291,90.688,105.11639111004524,101.427704,281.4277,0.279415,0.0625755,0.466057,0.268718,1.7343721,0.51178485,0.1849602,-0.17627925,-0.099636674,[175184 176816  21073],excitatory_neuron,L4c,True,True,dendrite_extended,axon_partially_extended
90,6,7,6666,864691135583277677,1,4,712.64,700.544,857.12,39.56178843277942,97.408,105.13540587261744,79.43701,259.437,0.232997,0.0458906,0.386793,0.811378,0.4767112,0.43436724,0.094641455,-0.14361024,-0.08355039,[178160 175136  21428],excitatory_neuron,L4c,True,True,dendrite_extended,axon_partially_extended
91,6,7,6673,864691136381033173,2,3,675.264,706.624,858.28,76.95504391526264,91.328,119.42730997556632,4.0392723,4.0392723,0.583087,0.0420411,0.665722,0.773295,0.8608901,0.84942883,0.1128569,-0.2042898,-0.05370772,[168816 176656  21457],excitatory_neuron,L4c,True,True,dendrite_clean,axon_partially_extended
92,6,7,6855,864691135583223405,3,9,712.32,702.464,877.96,45.40412738947859,95.488,105.73312124400755,103.71625,103.71625,0.487537,0.143283,0.610718,0.866704,0.70464426,0.75907886,0.32196182,-0.21365672,-0.061597586,[178080 175616  21949],excitatory_neuron,L4c,True,True,dendrite_clean,axon_partially_extended
93,6,7,6888,864691135954393891,2,2,714.432,699.008,897.88,56.21127289076453,98.944,113.79640739496129,167.38144,347.38144,0.171467,0.0834286,0.63186,0.87649,0.72089815,0.3344297,0.2435327,-0.14541239,-0.003903687,[178608 174752  22447],excitatory_neuron,L4c,True,True,dendrite_extended,axon_partially_extended
94,6,7,6908,864691135280028065,1,5,680.704,712.32,893.68,80.69874685520216,85.632,117.66531845875403,91.30942,91.30942,0.342911,0.0846412,0.695706,0.880964,0.7897099,0.589977,0.23411638,-0.15543872,0.012790918,[170176 178080  22342],excitatory_neuron,L4c,True,True,dendrite_extended,axon_partially_extended
95,6,7,6952,864691135809158685,1,6,696.384,709.952,807.12,74.34586245380437,88.0,115.20115999415978,66.96257,246.96257,0.434944,0.113252,0.593876,0.658924,0.9012815,0.6955742,0.2988972,-0.17660308,-0.085602045,[174096 177488  20178],excitatory_neuron,L4c,True,True,dendrite_extended,axon_partially_extended
96,6,7,6975,864691135368696313,1,10,733.248,700.096,886.4,35.6160179694474,97.856,104.13595667203523,100.32433,100.32433,0.463029,0.134021,0.778331,0.770472,1.0102003,0.7252449,0.3116941,-0.15732294,0.022355676,[183312 175024  22160],excitatory_neuron,L4c,True,True,dendrite_clean,axon_partially_extended
97,6,7,7118,864691135163995949,1,2,721.408,700.416,882.24,40.29459834766938,97.536,105.53163483998532,105.51648,105.51648,0.184288,0.0762847,0.512582,0.688968,0.74398524,0.3520139,0.23510244,-0.15686238,-0.035188556,[180352 175104  22056],excitatory_neuron,L4c,True,True,dendrite_clean,axon_partially_extended
98,6,7,7280,864691135473540914,1,9,755.52,696.192,896.2,40.09834390595203,101.76,109.37538472618051,133.52838,133.52838,0.325369,0.0582657,0.331825,0.631737,0.5252581,0.6063518,0.16285208,-0.13717264,0.03607297,[188880 174048  22405],excitatory_neuron,L4c,True,True,dendrite_extended,axon_partially_extended
99,7,3,4668,864691135619294351,7,1,901.248,644.416,816.44,154.27809674739964,153.536,217.6580676933433,25.827276,25.827276,0.0904122,0.0168661,0.190281,0.465457,0.40880468,0.17949422,0.0105986735,-0.10969287,-0.09318489,[225312 161104  20411],excitatory_neuron,L4a,True,True,dendrite_extended,axon_partially_extended
100,7,3,4794,864691137056216950,1,0,752.576,658.24,792.08,64.1611491168916,139.712,153.74035254285062,63.09354,63.09354,0.0587237,0.123945,0.540374,0.658825,0.8202087,0.014607095,0.38480377,-0.1016801,-0.0026637912,[188144 164560  19802],inhibitory_neuron,DTC,True,True,dendrite_extended,axon_fully_extended
101,7,3,4795,864691135725770667,1,5,756.16,659.584,840.68,16.057976958508814,138.368,139.29666919205212,89.10452,269.10452,0.267906,0.239554,0.358345,0.453383,0.7903803,0.50191855,0.54279125,-0.13944054,-0.08789033,[189040 164896  21017],excitatory_neuron,L4a,True,True,dendrite_clean,axon_partially_extended
102,7,3,4832,864691135359413848,1,2,698.816,660.416,813.12,68.61728481949719,137.536,153.70257991328577,178.53766,178.53766,0.126245,0.104326,0.706023,0.604729,1.1675031,0.24733154,0.23789574,-0.16214496,-0.01889646,[174704 165104  20328],inhibitory_neuron,ITC,True,True,dendrite_extended,axon_partially_extended
103,7,3,4834,864691136092638900,1,4,731.072,661.312,899.52,48.15820594665047,136.64,144.8782330096554,96.88701,276.88702,0.172878,0.117314,0.512799,0.633605,0.8093355,0.33704484,0.3074945,-0.13148087,0.018012881,[182768 165328  22488],excitatory_neuron,L4b,True,True,dendrite_clean,axon_partially_extended
104,7,3,5311,864691135350827479,1,6,704.96,658.432,901.24,65.23696669833753,139.52,154.0184801379367,81.080826,261.0808,0.254451,0.126174,0.347475,0.238292,1.45819,0.46483895,0.3591904,-0.15665627,0.004045725,[176240 164608  22531],excitatory_neuron,L4b,True,True,dendrite_clean,axon_partially_extended
105,7,3,5329,864691136905107634,4,1,770.304,659.904,812.24,47.581977092172195,138.048,146.01813191518374,77.76111,257.7611,0.239358,0.0404955,0.475019,0.754892,0.6292542,0.43609694,0.14193472,-0.10428083,-0.058245122,[192576 164976  20306],excitatory_neuron,L4b,True,True,dendrite_clean,axon_partially_extended
106,7,3,5480,864691135499231763,1,2,757.184,654.592,765.96,90.41791008423054,143.36,169.49185250034884,162.93529,342.9353,0.324588,0.086931,0.288487,0.508585,0.5672346,0.6076878,0.19727936,-0.12405282,-0.08481997,[189296 163648  19149],excitatory_neuron,L4b,True,True,dendrite_extended,axon_partially_extended
107,7,3,7062,864691136579629844,1,4,763.392,730.816,866.6,15.25678865292431,67.136,68.84774575830352,106.80563,106.80563,0.0997334,0.055697,0.237777,0.55347,0.42961136,0.24931213,0.18880486,-0.16970336,-0.04614836,[190848 182704  21665],excitatory_neuron,L4b,True,True,dendrite_extended,axon_partially_extended
108,7,3,7352,864691134949263100,4,4,705.408,728.0,875.84,50.723787871175396,69.952,86.40708859810056,134.33897,314.33896,0.237432,0.186677,0.497003,0.656553,0.7569884,0.4369525,0.48478505,-0.14491874,0.02953875,[176352 182000  21896],excitatory_neuron,L4c,True,True,dendrite_extended,axon_partially_extended
109,7,3,8778,864691135941829121,2,1,736.768,803.136,831.88,28.83243617872066,-5.184,29.294764583454153,5.3426795,185.34268,0.0948419,0.0655914,0.572412,0.547691,1.0451368,0.19173346,0.014522259,-0.10866809,-0.06312752,[184192 200784  20797],inhibitory_neuron,PTC,True,True,dendrite_extended,axon_partially_extended
110,8,5,4897,864691136108370905,1,0,804.736,524.992,919.04,81.88230539011465,272.96,284.9769701853116,89.466064,269.46606,0.143631,0.114961,0.556195,0.601627,0.9244848,0.2765425,0.12096081,-0.12803,0.008652329,[201184 131248  22976],inhibitory_neuron,ITC,True,True,dendrite_extended,axon_partially_extended
111,8,5,7753,864691136579408916,1,0,942.208,654.72,832.52,191.49077955870354,143.232,239.13202311693848,81.775246,261.77524,0.260553,0.157617,0.477171,0.603001,0.79132706,0.48676583,0.40258121,-0.026233494,-0.0014487505,[235552 163680  20813],excitatory_neuron,L4a,True,True,dendrite_extended,axon_partially_extended
112,8,5,7913,864691135336108265,2,6,741.056,670.784,805.56,51.88904408446931,127.168,137.34690793752875,126.65618,306.6562,0.232875,0.0570488,0.236533,0.631563,0.37452003,0.43945342,0.0036865082,-0.16814184,-0.1423912,[185264 167696  20139],excitatory_neuron,L4b,True,True,dendrite_clean,axon_partially_extended
113,8,5,7916,864691135742247787,1,11,742.4,667.008,830.0,28.007514420240863,130.944,133.90575790458004,27.965345,207.96535,0.125247,0.231921,0.606581,0.601745,1.0080366,0.25770548,0.6125647,-0.11744416,-0.049580693,[185600 166752  20750],excitatory_neuron,L4c,True,True,dendrite_clean,axon_partially_extended
114,8,5,7918,864691135162585389,1,3,772.224,675.072,871.68,25.2917896559338,122.88,125.45584491764423,73.395744,253.39574,0.144797,0.318254,0.838231,0.855177,0.9801842,0.2710067,0.7152936,-0.12528747,-0.010373116,[193056 168768  21792],inhibitory_neuron,DTC,True,True,dendrite_extended,axon_partially_extended
115,8,5,7919,864691137055326070,1,2,764.352,673.6,853.96,12.371903653035776,124.352,124.96593097320564,92.39216,272.39215,0.611982,0.043152,0.660178,0.825458,0.7997718,0.85463995,0.09852754,-0.14953578,-0.026025712,[191088 168400  21349],excitatory_neuron,L4c,True,True,dendrite_clean,axon_partially_extended
116,8,5,7945,864691135518173395,1,4,719.68,668.416,836.96,37.79879024519171,129.536,134.938222309322,162.80882,162.80882,0.391333,0.164446,0.665629,0.735284,0.9052679,0.6594064,0.37313247,-0.16214365,-0.072256565,[179920 167104  20924],excitatory_neuron,L4b,True,True,dendrite_clean,axon_partially_extended
117,8,5,7950,864691135750287913,1,4,732.8,673.536,897.52,45.607982459214305,124.416,132.51199613619895,179.43376,179.43376,0.152814,0.0543698,0.728694,0.897166,0.8122176,0.2921084,0.06546749,-0.11151439,-0.023576438,[183200 168384  22438],excitatory_neuron,L4b,True,True,dendrite_clean,axon_partially_extended
118,8,5,7952,864691134919019274,1,7,736.704,663.04,891.36,38.383493118787406,134.912,140.2659626851789,103.86678,283.8668,0.281969,0.195906,0.501811,0.715372,0.7014686,0.5128938,0.41767967,-0.15071118,-0.12555921,[184176 165760  22284],excitatory_neuron,L4b,True,True,dendrite_clean,axon_partially_extended
119,8,5,7979,864691137021245294,1,2,701.76,684.928,862.28,50.79240321150399,113.024,123.91244005345064,172.87784,352.87784,0.263574,0.126647,0.590583,0.822994,0.717603,0.47526014,0.31577125,-0.17857528,-0.07963753,[175440 171232  21557],excitatory_neuron,L4c,True,True,dendrite_clean,axon_partially_extended
120,8,5,7980,864691135067197252,1,7,698.368,673.792,878.96,58.4227813100335,124.16,137.21853728997405,92.95366,272.95364,0.0445499,0.0690445,0.665041,0.733298,0.9069178,0.15850912,0.21820016,-0.14704764,-0.056602955,[174592 168448  21974],excitatory_neuron,L4a,True,True,dendrite_clean,axon_partially_extended
121,8,5,8026,864691136445557123,1,1,623.552,675.136,866.48,129.04691859939933,122.816,178.14846913740234,99.67388,279.6739,0.0386107,0.0195295,0.564168,0.710781,0.7937297,0.4850119,0.26663774,-0.19458795,-0.13070893,[155888 168784  21662],excitatory_neuron,L4b,True,True,dendrite_extended,axon_partially_extended
122,8,5,8422,864691135308673094,2,13,728.768,678.336,850.12,24.210290704574366,119.616,122.0414914363144,110.57726,290.57727,0.220623,0.159693,0.366324,0.556731,0.65799105,0.40430468,0.3817717,-0.1549936,0.014356017,[182192 169584  21253],excitatory_neuron,L4c,True,True,dendrite_clean,axon_partially_extended
123,8,5,8426,864691135510593289,2,3,661.504,673.408,841.76,91.83672328649362,124.544,154.74233964884982,177.13277,177.13277,0.22323,0.231593,0.512968,0.673457,0.7616938,0.42595807,0.5942207,-0.17974323,-0.06820518,[165376 168352  21044],excitatory_neuron,L4b,True,True,dendrite_extended,axon_partially_extended
124,8,5,8633,864691136195607510,1,4,768.0,677.824,813.08,45.96388216850269,120.128,128.6212068361979,49.054203,229.0542,0.163468,0.078803,0.643392,0.784362,0.8202743,0.32146186,0.21893196,-0.12587112,-0.087191045,[192000 169456  20327],excitatory_neuron,L4c,True,True,dendrite_clean,axon_partially_extended
125,8,5,10405,864691135119636189,3,0,722.816,802.496,963.88,111.57651623885737,-4.544,111.66900604912716,80.56172,260.56174,0.348277,0.167915,0.667302,0.776209,0.8596937,0.58713585,0.44377586,-0.11451632,-0.07996118,[180704 200624  24097],inhibitory_neuron,PTC,True,True,dendrite_extended,axon_partially_extended
126,8,5,10458,864691134990847098,1,0,798.592,808.704,806.08,68.32997585247634,-10.752,69.17073878454674,179.42575,179.42575,0.366958,0.0386161,0.311011,0.585378,0.5312994,0.6190076,0.09519295,-0.10359442,-0.08282548,[199648 202176  20152],inhibitory_neuron,DTC,True,True,dendrite_extended,axon_fully_extended
127,9,3,2031,864691136420056215,1,6,760.128,630.592,832.44,25.088246172261623,167.36,169.22999053359308,96.32609,276.32608,0.409412,0.0801767,0.68458,0.803257,0.8522553,0.66525096,0.03933705,-0.09448689,-0.061926544,[190032 157648  20811],excitatory_neuron,L4b,True,True,dendrite_clean,axon_partially_extended
128,9,3,2036,864691135280682401,2,6,754.368,630.4,877.04,20.91351180457266,167.552,168.8521473952878,9.730391,189.7304,0.394114,0.0863073,0.571778,0.696911,0.82044625,0.6519195,0.22834153,-0.12728071,-0.054349244,[188592 157600  21926],excitatory_neuron,L4a,True,True,dendrite_clean,axon_partially_extended
129,9,3,2059,864691137198900801,1,6,720.064,629.248,847.08,33.408292144316505,168.704,171.98009652282443,9.927296,9.927296,0.201253,0.118412,0.228559,0.550667,0.41505846,0.3704353,0.183205,-0.1325025,-0.058732986,[180016 157312  21177],excitatory_neuron,L4a,True,True,dendrite_clean,axon_partially_extended
130,9,3,2065,864691135465113157,2,1,712.064,619.264,905.16,63.27260690061696,178.688,189.5595529853349,64.02631,64.02631,0.120872,0.248239,0.485694,0.536577,0.9051711,0.21458498,0.5874166,-0.09044665,0.010902762,[178016 154816  22629],excitatory_neuron,L4b,True,True,dendrite_clean,axon_partially_extended
131,9,3,2087,864691135694415551,2,2,677.76,632.512,810.64,87.28964786273342,165.44,187.05581045238878,177.0789,177.0789,0.449638,0.287918,0.654134,0.63508,1.0300025,0.71266806,0.5958181,-0.16954398,-0.025013328,[169440 158128  20266],excitatory_neuron,L4a,True,True,dendrite_clean,axon_partially_extended
132,9,3,2498,864691136052738803,1,1,708.48,627.84,929.36,85.1896316695876,170.112,190.25079733867082,169.6339,169.6339,0.362504,0.0150377,0.722835,0.807939,0.8946653,0.6328513,0.038797233,-0.13536358,0.0910337,[177120 156960  23234],excitatory_neuron,L4b,True,True,dendrite_extended,axon_partially_extended
133,9,3,2665,864691135499707667,2,0,758.08,616.576,911.36,55.43359039427268,181.376,189.6579455757127,144.81436,324.81436,0.53289,0.0390488,0.647873,0.792232,0.8177819,0.79620916,0.07720366,-0.11698669,0.08164203,[189520 154144  22784],excitatory_neuron,L4b,True,True,dendrite_extended,axon_partially_extended
134,9,3,2848,864691135694299583,1,7,764.544,619.648,829.0,29.90968913245338,178.304,180.79520436117767,62.20087,62.20087,0.070724,0.090183,0.310176,0.300344,1.0327358,0.1320957,0.25349498,-0.08431178,-0.058395088,[191136 154912  20725],excitatory_neuron,L4a,True,True,dendrite_clean,axon_partially_extended
135,9,3,4806,864691135750649129,1,1,857.984,620.096,855.96,105.7923705377661,177.856,206.94149511395727,76.37756,76.37756,0.220569,0.0689231,0.100053,0.348051,0.2874665,0.42226213,0.060103435,-0.11429143,-0.083916724,[214496 155024  21399],excitatory_neuron,L4b,True,True,dendrite_extended,axon_partially_extended
136,9,3,4807,864691135583172717,2,0,869.568,623.872,894.32,123.3985890356936,174.08,213.38007914517232,7.796085,187.79608,0.443948,0.0689628,0.567629,0.667709,0.85011435,0.794656,0.15579735,-0.062541425,0.041576505,[217392 155968  22358],excitatory_neuron,L4b,True,True,dendrite_extended,axon_partially_extended
137,9,3,4857,864691135865669246,1,9,759.36,631.808,807.84,48.927908436801175,166.144,173.19864017941944,75.15816,255.15816,0.174322,0.0460011,0.131089,0.349149,0.37545288,0.32799774,0.19034877,-0.067174554,-0.09161049,[189840 157952  20196],excitatory_neuron,L4a,True,True,dendrite_clean,axon_partially_extended
138,9,3,4890,864691135294520844,1,5,728.64,639.744,822.52,41.13070755530471,158.208,163.46714155450323,109.30071,289.30072,0.176783,0.0450112,0.225814,0.735444,0.30704445,0.33374432,0.12115429,-0.07142013,-0.044133306,[182160 159936  20563],excitatory_neuron,L4a,True,True,dendrite_clean,axon_partially_extended
139,9,3,4894,864691135101521952,1,4,760.256,629.696,899.28,43.78892206940015,168.256,173.86072366121107,95.166,95.166,0.46423,0.401013,0.358407,0.359518,0.99690974,0.73343694,0.720345,-0.15188044,-0.02799201,[190064 157424  22482],excitatory_neuron,L4b,True,True,dendrite_clean,axon_partially_extended
140,9,3,4916,864691135778954848,1,2,709.632,631.872,840.08,45.524709773923874,166.08,172.2064621319421,106.1771,106.1771,0.0960595,0.105993,0.189969,0.388419,0.48908266,0.19742633,0.38688394,-0.12547332,-0.0549134,[177408 157968  21002],excitatory_neuron,L4b,True,True,dendrite_clean,axon_partially_extended
141,9,3,4917,864691136967258574,1,5,717.056,636.928,861.84,35.57946733721572,161.024,164.90793513958025,91.72752,271.72754,0.36992,0.0267733,0.603284,0.637136,0.9468685,0.61997825,0.10163497,-0.0998255,-0.0024017096,[179264 159232  21546],excitatory_neuron,L4b,True,True,dendrite_clean,axon_partially_extended
142,9,3,4919,864691136006519498,2,2,712.384,635.776,887.88,50.850432289214616,162.176,169.96123510965668,48.32311,228.3231,0.195462,0.0166283,0.333352,0.585347,0.56949466,0.36073217,0.038356513,-0.11406469,-0.030744195,[178096 158944  22197],excitatory_neuron,L4b,True,True,dendrite_clean,axon_partially_extended
143,9,3,4938,864691136125440038,1,4,644.288,648.704,706.96,184.1949826026757,149.248,237.0712068556618,134.291,134.291,0.250864,0.101127,0.355149,0.671172,0.5291475,0.45284703,0.3033177,-0.119844735,-0.1120854,[161072 162176  17674],excitatory_neuron,L4b,True,True,dendrite_extended,axon_partially_extended
144,9,3,5108,864691136043283030,1,1,701.312,638.592,866.32,51.86888084391257,159.36,167.58875379929287,15.475934,15.475934,0.398974,0.10802,0.463883,0.685383,0.676823,0.71011186,0.2403155,-0.11846608,-0.010519803,[175328 159648  21658],excitatory_neuron,L4b,True,True,dendrite_extended,axon_fully_extended
145,9,3,5297,864691135442076744,1,2,701.312,640.64,856.64,50.881572302750236,157.312,165.3360207093421,107.94582,107.94582,0.0664326,0.0436592,0.579336,0.615265,0.941604,0.17534527,0.118344724,-0.10495269,-0.11779457,[175328 160160  21416],excitatory_neuron,L4a,True,True,dendrite_clean,axon_partially_extended
146,9,3,5309,864691136913993713,2,3,669.76,637.376,913.72,100.49370639000236,160.576,189.42976746013284,81.92151,81.92151,0.160368,0.129578,0.243055,0.463995,0.52383107,0.31726915,0.34203446,-0.12239331,-0.02772063,[167440 159344  22843],excitatory_neuron,L4a,True,True,dendrite_extended,axon_partially_extended
147,9,3,5337,864691135294441654,1,9,705.728,642.88,837.2,50.21379189027652,155.072,162.99923337243033,159.47307,159.47307,0.12785,0.0884089,0.666945,0.793939,0.84004563,0.25016868,0.2629395,-0.12057608,-0.015423,[176432 160720  20930],excitatory_neuron,L4b,True,True,dendrite_extended,axon_fully_extended
148,9,3,5418,864691135810982860,1,0,680.128,627.648,956.92,123.81309501018058,170.304,210.55435144399178,33.845592,33.845592,0.192804,0.130098,0.547343,0.683061,0.8013091,0.36056924,0.3880116,-0.123470426,0.006555319,[170032 156912  23923],excitatory_neuron,L4b,True,True,dendrite_extended,axon_partially_extended
149,9,3,5431,864691136210847932,1,0,572.544,662.784,730.24,219.4297242945905,135.168,257.7203758494854,7.297611,187.2976,0.366424,0.247169,0.628265,0.54733,1.1478724,0.6111869,0.5674417,-0.14544809,-0.09723264,[143136 165696  18256],excitatory_neuron,L4b,True,True,dendrite_extended,axon_partially_extended
150,9,3,5638,864691136090688823,1,2,783.552,630.656,828.84,41.64384228190285,167.296,172.40116361556264,15.155154,195.15515,0.420375,0.255061,0.378445,0.642336,0.58916986,0.690583,0.5380256,-0.0656507,-0.07550913,[195888 157664  20721],excitatory_neuron,L4b,True,True,dendrite_extended,axon_partially_extended
151,9,3,5667,864691136725020413,1,8,744.64,641.856,875.4,20.594618326155015,156.096,157.44872028695565,102.44814,282.44815,0.354161,0.216409,0.574806,0.643183,0.8936897,0.6071618,0.50573206,-0.09653026,-0.03477502,[186160 160464  21885],excitatory_neuron,L4a,True,True,dendrite_clean,axon_partially_extended
152,9,3,7761,864691135592830731,2,0,803.648,643.328,891.76,62.52511764083295,154.624,166.78720488095001,138.99384,138.99384,0.286046,0.121262,0.309628,0.523534,0.5914191,0.51032925,0.30811745,-0.100645185,0.009282231,[200912 160832  22294],excitatory_neuron,L4b,True,True,dendrite_extended,axon_partially_extended
153,9,3,7791,864691135136735001,3,8,748.544,644.928,822.52,33.916755505207156,153.024,156.73764984840113,92.064,92.064,0.232714,0.122134,0.247509,0.407225,0.6077942,0.44097263,0.3267606,-0.075353205,-0.06180042,[187136 161232  20563],excitatory_neuron,L4a,True,True,dendrite_clean,axon_partially_extended
154,9,3,7792,864691136067090584,2,6,763.904,650.88,848.48,14.04950333641727,147.072,147.74153690821007,155.48685,335.48685,0.166417,0.0328754,0.258368,0.629688,0.41031113,0.3303312,0.0683819,-0.072632134,-0.020672858,[190976 162720  21212],excitatory_neuron,L4b,True,True,dendrite_extended,axon_partially_extended
155,9,3,7793,864691135479830982,1,12,749.12,650.176,881.68,25.624807979768356,147.776,149.9812553621285,5.204024,185.20403,0.251066,0.0926577,0.431071,0.626086,0.6885172,0.46173117,0.27363822,-0.12044138,-0.010705173,[187280 162544  22042],excitatory_neuron,L4a,True,True,dendrite_extended,axon_fully_extended
156,9,3,7811,864691135990004992,1,8,705.344,652.416,813.2,63.61742453133418,145.536,158.83294368612576,6.2353477,186.23535,0.225364,0.0647334,0.685518,0.749736,0.91434586,0.4352769,0.094899945,-0.120043516,-0.018428147,[176336 163104  20330],excitatory_neuron,L4a,True,True,dendrite_clean,axon_partially_extended
157,9,3,7812,864691136618530267,1,5,705.92,654.336,805.8,68.44918979798081,143.616,159.0938309300521,152.4347,332.4347,0.032586,0.0821393,0.564747,0.573116,0.9853974,0.0623881,0.26886094,-0.11539751,-0.09964788,[176480 163584  20145],excitatory_neuron,L4a,True,True,dendrite_clean,axon_partially_extended
158,9,3,7814,864691135920571056,1,4,704.576,663.424,832.84,53.055098303556086,134.528,144.61198511879988,120.829926,120.829926,0.0664116,0.137681,0.52983,0.682108,0.77675384,0.11413505,0.39538583,-0.1037966,-0.07967895,[176144 165856  20821],excitatory_neuron,L4b,True,True,dendrite_extended,axon_fully_extended
159,9,3,7815,864691136052688115,1,5,723.648,659.84,860.84,28.9122800207801,138.112,141.10579180175418,94.309845,274.30984,0.33643,0.0404902,0.60254,0.601672,1.0014427,0.57795554,0.12727204,-0.10494006,-0.009756684,[180912 164960  21521],excitatory_neuron,L4a,True,True,dendrite_clean,axon_partially_extended
160,9,3,7816,864691136238612239,2,6,705.408,652.48,853.68,46.85398868826431,145.472,152.83127638019647,17.11001,17.11001,0.160307,0.124407,0.414702,0.628657,0.6596634,0.3065106,0.4122364,-0.12519377,-0.041414082,[176352 163120  21342],excitatory_neuron,L4b,True,True,dendrite_clean,axon_partially_extended
161,9,3,7875,864691136025504569,1,3,635.776,669.824,761.96,149.80455085210195,128.128,197.12480270123288,7.981723,187.98172,0.198439,0.0620023,0.517983,0.370818,1.3968658,0.36992514,0.08503471,-0.13690758,-0.12364137,[158944 167456  19049],excitatory_neuron,L4a,True,True,dendrite_extended,axon_partially_extended
162,9,3,8134,864691135503433309,1,4,738.432,647.232,872.24,21.10302348006086,150.72,152.1901967933546,108.961525,288.96152,0.5996,0.253561,0.567136,0.835491,0.67880565,0.8531788,0.48178902,-0.127559,-0.088437796,[184608 161808  21806],excitatory_neuron,L4b,True,True,dendrite_clean,axon_partially_extended
163,9,3,8262,864691135874901134,3,4,731.712,659.648,829.08,34.016113828596,138.304,142.42574351570016,56.88434,56.88434,0.0393913,0.0699961,0.203186,0.523102,0.3884252,0.063662305,0.22310872,-0.09314513,-0.14117652,[182928 164912  20727],excitatory_neuron,L4b,True,True,dendrite_extended,axon_partially_extended
164,9,3,8289,864691135725748139,2,8,742.08,644.032,865.0,13.378719819175524,153.92,154.50034480220424,47.95204,47.95204,0.4919,0.056655,0.500855,0.772841,0.6480699,0.74873006,0.14693756,-0.11974239,0.0144838095,[185520 161008  21625],excitatory_neuron,L4a,True,True,dendrite_clean,axon_partially_extended
165,9,3,8333,864691136742774108,2,3,750.912,646.08,837.36,18.923340085724824,151.872,153.0463889936643,28.430014,208.43001,0.149235,0.105635,0.56257,0.605239,0.9295006,0.28977278,0.287557,-0.07618517,-0.049051464,[187728 161520  20934],excitatory_neuron,L4b,True,True,dendrite_extended,axon_partially_extended
166,9,3,8340,864691136392681855,2,10,733.12,654.272,847.36,21.03795579423058,143.68,145.2120448998636,86.77832,266.77832,0.30974,0.187567,0.486759,0.517388,0.9408007,0.5477917,0.4712614,-0.07193142,-0.13249892,[183280 163568  21184],excitatory_neuron,L4b,True,True,dendrite_clean,axon_partially_extended
167,9,4,1681,864691135397846049,1,0,1030.336,446.592,870.64,278.5165071158261,351.36,448.3584440333426,67.213104,67.213104,0.163935,0.0930434,0.226634,0.357788,0.63343096,0.31785658,0.27914634,-0.016216636,0.020272493,[257584 111648  21766],excitatory_neuron,L2a,True,True,dendrite_extended,axon_partially_extended
168,9,6,2283,864691135801163874,1,6,714.944,505.728,865.12,38.29187778106474,292.224,294.72213028546054,74.11668,74.11668,0.38983,0.122819,0.127428,0.395064,0.32255027,0.6332706,0.31032678,-0.1256383,0.066892266,[178736 126432  21628],excitatory_neuron,L2c,True,True,dendrite_clean,axon_partially_extended
169,9,6,4658,864691135511324169,1,0,781.632,535.36,837.96,34.65360010157675,262.592,264.8687041988917,37.11185,37.11185,0.0329883,0.011651,0.203331,0.211997,0.95912206,0.06468144,0.021313105,-0.18092567,-0.062868,[195408 133840  20949],inhibitory_neuron,ITC,True,True,dendrite_extended,axon_partially_extended
170,9,6,4692,864691135732210873,1,4,739.776,530.176,852.28,13.032216081695394,267.776,268.09294066051046,101.53484,281.53485,0.0685719,0.132701,0.474472,0.698746,0.6790336,0.6412838,0.069377646,-0.101756215,-0.032948732,[184944 132544  21307],excitatory_neuron,L3b,True,True,dendrite_clean,axon_partially_extended
